transaction_id,transaction_date,client_id,category,status,amount,is_success,is_failed,is_refunded
TXN-000357,2026-04-27,Client_1006,Retail,refunded,2818.1,False,False,True
TXN-000358,2026-04-12,Client_1001,E-commerce,success,4121.48,True,False,False
TXN-000359,2026-03-07,Client_1003,E-commerce,success,6114.97,True,False,False
TXN-000360,2026-04-11,Client_1008,E-commerce,success,2436.35,True,False,False
TXN-000361,2026-03-24,Client_1006,Bank Transfer,success,5715.72,True,False,False
TXN-000362,2026-03-19,Client_1003,Subscription,failed,3782.93,False,True,False
TXN-000363,2026-04-08,Client_1002,Retail,success,3732.8,True,False,False
TXN-000364,2026-02-10,Client_1005,Bills Payment,refunded,356.54,False,False,True
TXN-000365,2026-01-24,Client_1008,Retail,success,5660.56,True,False,False
TXN-000366,2026-02-03,Client_1005,Subscription,success,6157.58,True,False,False
TXN-000367,2026-03-30,Client_1008,Bills Payment,success,8542.98,True,False,False
TXN-000368,2026-02-27,Client_1003,Subscription,refunded,8124.08,False,False,True
TXN-000369,2026-04-19,Client_1006,Bank Transfer,success,5544.97,True,False,False
TXN-000370,2026-02-07,Client_1005,Bills Payment,success,9280.51,True,False,False
TXN-000371,2026-03-23,Client_1003,Bank Transfer,success,1301.49,True,False,False
TXN-000372,2026-01-26,Client_1003,Bills Payment,success,360.21,True,False,False
TXN-000373,2026-03-12,Client_1010,Bank Transfer,success,9831.82,True,False,False
TXN-000374,2026-01-17,Client_1010,E-commerce,success,4041.78,True,False,False
TXN-000375,2026-04-02,Client_1008,Retail,success,4153.39,True,False,False
TXN-000376,2026-03-15,Client_1002,Bills Payment,refunded,6459.15,False,False,True
TXN-000377,2026-02-27,Client_1008,Retail,success,8791.81,True,False,False
TXN-000378,2026-04-10,Client_1009,Retail,success,9666.02,True,False,False
TXN-000379,2026-02-25,Client_1009,E-commerce,success,5229.21,True,False,False
TXN-000380,2026-02-08,Client_1003,Bills Payment,success,7122.39,True,False,False
TXN-000381,2026-02-14,Client_1009,Bank Transfer,success,2580.99,True,False,False
TXN-000382,2026-03-23,Client_1009,Bank Transfer,success,3097.96,True,False,False
TXN-000383,2026-03-10,Client_1002,Retail,success,5958.9,True,False,False
TXN-000384,2026-03-16,Client_1003,Bills Payment,success,7234.26,True,False,False
TXN-000385,2026-03-19,Client_1006,Retail,success,8651.43,True,False,False
TXN-000386,2026-01-11,Client_1001,Retail,success,2187.0,True,False,False
TXN-000387,2026-03-15,Client_1007,Retail,success,5030.58,True,False,False
TXN-000388,2026-03-22,Client_1009,Bank Transfer,success,3090.73,True,False,False
TXN-000389,2026-02-01,Client_1007,Bank Transfer,success,6917.27,True,False,False
TXN-000390,2026-01-21,Client_1008,Subscription,success,2119.83,True,False,False
TXN-000391,2026-03-19,Client_1003,Bank Transfer,success,3261.23,True,False,False
TXN-000392,2026-04-21,Client_1006,Subscription,success,3768.35,True,False,False
TXN-000393,2026-03-13,Client_1002,Bank Transfer,success,1312.97,True,False,False
TXN-000394,2026-02-27,Client_1004,Bills Payment,success,2973.1,True,False,False
TXN-000395,2026-02-19,Client_1010,Subscription,success,8666.54,True,False,False
TXN-000396,2026-01-21,Client_1006,Retail,success,1979.36,True,False,False
TXN-000397,2026-01-21,Client_1008,Retail,success,8802.85,True,False,False
TXN-000398,2026-03-05,Client_1001,E-commerce,failed,5103.9,False,True,False
TXN-000399,2026-01-31,Client_1004,Retail,success,600.35,True,False,False
TXN-000400,2026-03-05,Client_1010,Subscription,success,180.96,True,False,False
TXN-000401,2026-01-14,Client_1007,Bills Payment,failed,7302.33,False,True,False
TXN-000402,2026-04-08,Client_1007,Bank Transfer,success,606.46,True,False,False
TXN-000403,2026-03-13,Client_1004,Bank Transfer,success,827.96,True,False,False
TXN-000404,2026-03-06,Client_1008,Retail,success,9892.0,True,False,False
TXN-000405,2026-03-29,Client_1010,E-commerce,success,1057.15,True,False,False
TXN-000406,2026-02-17,Client_1006,Retail,failed,7574.16,False,True,False
TXN-000407,2026-01-26,Client_1010,Retail,success,498.52,True,False,False
TXN-000408,2026-01-05,Client_1003,Bank Transfer,success,5241.39,True,False,False
TXN-000409,2026-01-20,Client_1010,Retail,success,9320.55,True,False,False
TXN-000410,2026-02-10,Client_1003,Subscription,refunded,7419.26,False,False,True
TXN-000411,2026-02-08,Client_1010,Bank Transfer,success,5146.17,True,False,False
TXN-000412,2026-03-04,Client_1010,Bank Transfer,success,264.71,True,False,False
TXN-000413,2026-02-12,Client_1002,Subscription,success,7987.87,True,False,False
TXN-000414,2026-04-03,Client_1001,Retail,success,9674.0,True,False,False
TXN-000415,2026-04-11,Client_1010,Retail,success,608.42,True,False,False
TXN-000416,2026-03-03,Client_1003,Retail,success,6235.38,True,False,False
TXN-000417,2026-04-18,Client_1007,Bills Payment,success,2497.75,True,False,False
TXN-000418,2026-03-15,Client_1002,Bills Payment,success,3205.56,True,False,False
TXN-000419,2026-01-20,Client_1007,Bills Payment,success,7772.23,True,False,False
TXN-000420,2026-04-28,Client_1008,E-commerce,success,5234.96,True,False,False
TXN-000421,2026-03-13,Client_1006,Subscription,success,3206.15,True,False,False
TXN-000422,2026-01-23,Client_1008,Retail,success,3607.44,True,False,False
TXN-000423,2026-04-09,Client_1005,Retail,success,9577.64,True,False,False
TXN-000424,2026-02-05,Client_1009,Bank Transfer,success,9731.82,True,False,False
TXN-000425,2026-02-08,Client_1005,Bills Payment,success,4941.13,True,False,False
TXN-000426,2026-03-03,Client_1006,Retail,failed,7974.51,False,True,False
TXN-000427,2026-02-05,Client_1005,E-commerce,success,5477.59,True,False,False
TXN-000428,2026-04-25,Client_1007,Bank Transfer,failed,8065.7,False,True,False
TXN-000429,2026-02-07,Client_1001,Bank Transfer,failed,882.39,False,True,False
TXN-000430,2026-04-29,Client_1008,Bank Transfer,success,2218.47,True,False,False
TXN-000431,2026-04-16,Client_1009,Bank Transfer,failed,6992.1,False,True,False
TXN-000432,2026-01-18,Client_1002,Retail,success,2468.89,True,False,False
TXN-000433,2026-01-07,Client_1009,Bills Payment,success,619.66,True,False,False
TXN-000434,2026-02-22,Client_1006,Subscription,success,7730.58,True,False,False
TXN-000435,2026-01-01,Client_1009,Bills Payment,success,9356.82,True,False,False
TXN-000436,2026-04-23,Client_1008,Subscription,success,7583.52,True,False,False
TXN-000437,2026-02-06,Client_1006,Bank Transfer,success,9088.58,True,False,False
TXN-000438,2026-01-12,Client_1010,Bills Payment,success,7258.87,True,False,False
TXN-000439,2026-04-30,Client_1001,Bills Payment,success,8392.29,True,False,False
TXN-000440,2026-04-30,Client_1001,Subscription,success,1944.49,True,False,False
TXN-000441,2026-04-06,Client_1005,E-commerce,success,5722.82,True,False,False
TXN-000442,2026-01-14,Client_1006,Bank Transfer,success,6448.99,True,False,False
TXN-000443,2026-03-09,Client_1008,Bills Payment,success,4733.41,True,False,False
TXN-000444,2026-01-25,Client_1002,Bank Transfer,success,4643.25,True,False,False
TXN-000445,2026-02-02,Client_1003,E-commerce,success,7928.6,True,False,False
TXN-000446,2026-03-14,Client_1004,Bills Payment,success,6423.39,True,False,False
TXN-000447,2026-02-21,Client_1007,Retail,success,4068.25,True,False,False
TXN-000448,2026-01-13,Client_1003,Bills Payment,success,9364.67,True,False,False
TXN-000449,2026-01-01,Client_1005,Subscription,success,7562.19,True,False,False
TXN-000450,2026-02-12,Client_1005,Retail,success,213.21,True,False,False
TXN-000451,2026-03-25,Client_1006,Bills Payment,success,1270.43,True,False,False
TXN-000452,2026-02-09,Client_1003,Subscription,success,9238.75,True,False,False
TXN-000453,2026-04-24,Client_1005,E-commerce,success,9412.29,True,False,False
TXN-000454,2026-02-17,Client_1010,Bills Payment,success,1422.33,True,False,False
TXN-000455,2026-01-20,Client_1008,Retail,success,7049.21,True,False,False
TXN-000456,2026-04-27,Client_1008,Retail,success,8273.47,True,False,False
TXN-000457,2026-04-08,Client_1004,Retail,success,910.52,True,False,False
TXN-000458,2026-02-27,Client_1009,Bank Transfer,success,5685.27,True,False,False
TXN-000459,2026-01-08,Client_1009,Retail,success,5412.94,True,False,False
TXN-000460,2026-01-22,Client_1006,Retail,success,6834.92,True,False,False
TXN-000461,2026-04-02,Client_1010,Subscription,success,5152.72,True,False,False
TXN-000462,2026-04-14,Client_1001,Subscription,success,4212.7,True,False,False
TXN-000463,2026-03-14,Client_1001,Retail,success,8088.46,True,False,False
TXN-000464,2026-04-03,Client_1001,Subscription,success,129.85,True,False,False
TXN-000465,2026-01-28,Client_1010,E-commerce,success,3510.84,True,False,False
TXN-000466,2026-01-09,Client_1009,E-commerce,failed,783.29,False,True,False
TXN-000467,2026-04-30,Client_1008,E-commerce,success,1881.82,True,False,False
TXN-000468,2026-01-18,Client_1007,Bank Transfer,refunded,3886.55,False,False,True
TXN-000469,2026-04-22,Client_1007,Subscription,success,9645.03,True,False,False
TXN-000470,2026-04-22,Client_1009,Bills Payment,success,3542.92,True,False,False
TXN-000471,2026-01-23,Client_1009,Subscription,success,7305.8,True,False,False
TXN-000472,2026-01-29,Client_1001,E-commerce,refunded,4683.74,False,False,True
TXN-000473,2026-04-03,Client_1009,Subscription,success,8251.27,True,False,False
TXN-000474,2026-02-01,Client_1008,Bank Transfer,success,1965.96,True,False,False
TXN-000475,2026-04-23,Client_1002,E-commerce,success,4250.48,True,False,False
TXN-000476,2026-04-09,Client_1001,Bills Payment,success,1098.88,True,False,False
TXN-000477,2026-01-05,Client_1008,Retail,success,8734.9,True,False,False
TXN-000478,2026-02-01,Client_1001,Subscription,success,5443.62,True,False,False
TXN-000479,2026-04-07,Client_1001,Bills Payment,success,2963.71,True,False,False
TXN-000480,2026-04-15,Client_1010,Bank Transfer,success,7748.13,True,False,False
TXN-000481,2026-04-15,Client_1006,Bills Payment,success,1518.28,True,False,False
TXN-000482,2026-03-26,Client_1009,Bills Payment,success,2824.02,True,False,False
TXN-000483,2026-03-13,Client_1010,Bills Payment,success,4329.29,True,False,False
TXN-000484,2026-03-05,Client_1001,Bank Transfer,failed,6746.29,False,True,False
TXN-000485,2026-04-11,Client_1009,Bank Transfer,success,4141.77,True,False,False
TXN-000486,2026-02-08,Client_1007,Bills Payment,success,4787.84,True,False,False
TXN-000487,2026-04-19,Client_1004,Bank Transfer,success,1529.08,True,False,False
TXN-000488,2026-03-01,Client_1001,Retail,success,4223.43,True,False,False
TXN-000489,2026-03-09,Client_1003,Subscription,success,2113.03,True,False,False
TXN-000490,2026-03-24,Client_1002,Subscription,success,1015.39,True,False,False
TXN-000491,2026-04-03,Client_1004,E-commerce,success,6769.35,True,False,False
TXN-000492,2026-03-19,Client_1001,E-commerce,success,7640.79,True,False,False
TXN-000493,2026-04-03,Client_1009,Bills Payment,success,8707.79,True,False,False
TXN-000494,2026-02-12,Client_1005,E-commerce,success,1981.23,True,False,False
TXN-000495,2026-04-05,Client_1002,Subscription,failed,6986.7,False,True,False
TXN-000496,2026-04-01,Client_1004,Subscription,failed,5565.58,False,True,False
TXN-000497,2026-04-10,Client_1005,Subscription,success,6522.34,True,False,False
TXN-000498,2026-02-09,Client_1005,Bank Transfer,success,5023.05,True,False,False
TXN-000499,2026-01-13,Client_1008,Bank Transfer,failed,3769.98,False,True,False
TXN-000500,2026-02-22,Client_1001,Retail,success,7438.4,True,False,False
TXN-000501,2026-01-03,Client_1005,Retail,failed,5833.51,False,True,False
TXN-000502,2026-02-23,Client_1005,Bills Payment,success,2377.18,True,False,False
TXN-000503,2026-03-14,Client_1004,Subscription,success,9440.3,True,False,False
TXN-000504,2026-02-13,Client_1005,Subscription,refunded,6452.78,False,False,True
TXN-000505,2026-03-04,Client_1008,Bills Payment,success,3586.54,True,False,False
TXN-000506,2026-01-18,Client_1009,Subscription,success,8904.71,True,False,False
TXN-000507,2026-03-24,Client_1001,Retail,success,8482.3,True,False,False
TXN-000508,2026-04-15,Client_1001,E-commerce,success,8441.19,True,False,False
TXN-000509,2026-01-30,Client_1002,Bills Payment,success,5106.76,True,False,False
TXN-000510,2026-02-17,Client_1001,Retail,success,9345.65,True,False,False
TXN-000511,2026-04-27,Client_1008,Subscription,success,5368.9,True,False,False
TXN-000512,2026-02-22,Client_1001,E-commerce,success,2819.93,True,False,False
TXN-000513,2026-02-06,Client_1001,Retail,success,6772.93,True,False,False
TXN-000514,2026-04-14,Client_1003,E-commerce,failed,5291.42,False,True,False
TXN-000515,2026-01-31,Client_1004,Retail,success,8170.62,True,False,False
TXN-000516,2026-02-04,Client_1007,E-commerce,success,4119.67,True,False,False
TXN-000517,2026-03-14,Client_1004,Bills Payment,success,8297.81,True,False,False
TXN-000518,2026-01-11,Client_1001,E-commerce,success,3833.98,True,False,False
TXN-000519,2026-03-02,Client_1001,E-commerce,success,918.59,True,False,False
TXN-000520,2026-04-19,Client_1007,Bank Transfer,success,8593.81,True,False,False
TXN-000521,2026-01-13,Client_1009,E-commerce,success,9022.6,True,False,False
TXN-000522,2026-03-30,Client_1010,Subscription,success,9249.18,True,False,False
TXN-000523,2026-03-29,Client_1005,Retail,success,425.73,True,False,False
TXN-000524,2026-04-29,Client_1006,E-commerce,refunded,5911.66,False,False,True
TXN-000525,2026-04-07,Client_1007,E-commerce,success,5683.19,True,False,False
TXN-000526,2026-03-14,Client_1007,Retail,success,7580.53,True,False,False
TXN-000527,2026-01-18,Client_1002,Retail,success,3524.01,True,False,False
TXN-000528,2026-01-13,Client_1007,Bills Payment,success,3471.87,True,False,False
TXN-000529,2026-04-09,Client_1010,Retail,success,7758.19,True,False,False
TXN-000530,2026-01-04,Client_1005,Subscription,success,3622.53,True,False,False
TXN-000531,2026-02-18,Client_1007,Bills Payment,success,6640.65,True,False,False
TXN-000532,2026-01-11,Client_1010,Bank Transfer,success,7159.77,True,False,False
TXN-000533,2026-01-11,Client_1005,Bills Payment,success,7860.51,True,False,False
TXN-000534,2026-01-20,Client_1007,Bank Transfer,success,1006.05,True,False,False
TXN-000535,2026-02-09,Client_1008,Bank Transfer,success,1112.09,True,False,False
TXN-000536,2026-01-12,Client_1003,Subscription,success,5591.93,True,False,False
TXN-000537,2026-02-22,Client_1002,E-commerce,success,5586.78,True,False,False
TXN-000538,2026-03-18,Client_1010,Bank Transfer,success,222.17,True,False,False
TXN-000539,2026-02-22,Client_1007,E-commerce,success,5639.41,True,False,False
TXN-000540,2026-02-01,Client_1010,Retail,success,3869.25,True,False,False
TXN-000541,2026-01-18,Client_1005,Bank Transfer,success,1544.75,True,False,False
TXN-000542,2026-01-22,Client_1007,Bank Transfer,success,4893.89,True,False,False
TXN-000543,2026-01-10,Client_1006,Bank Transfer,failed,7236.9,False,True,False
TXN-000544,2026-03-05,Client_1010,Retail,success,1159.03,True,False,False
TXN-000545,2026-02-08,Client_1001,Subscription,success,6239.9,True,False,False
TXN-000546,2026-04-13,Client_1006,Subscription,success,8173.21,True,False,False
TXN-000547,2026-04-21,Client_1010,Bills Payment,success,6071.79,True,False,False
TXN-000548,2026-03-30,Client_1004,Subscription,success,9649.29,True,False,False
TXN-000549,2026-02-10,Client_1005,Subscription,refunded,7841.55,False,False,True
TXN-000550,2026-02-11,Client_1007,Bank Transfer,success,3990.06,True,False,False
TXN-000551,2026-01-15,Client_1010,Bills Payment,success,5501.73,True,False,False
TXN-000552,2026-03-29,Client_1009,E-commerce,failed,4670.06,False,True,False
TXN-000553,2026-04-01,Client_1004,Subscription,success,8329.69,True,False,False
TXN-000554,2026-01-09,Client_1007,Subscription,success,3098.04,True,False,False
TXN-000555,2026-02-02,Client_1003,Subscription,success,832.25,True,False,False
TXN-000556,2026-03-18,Client_1008,Retail,success,5115.47,True,False,False
TXN-000557,2026-04-28,Client_1007,Retail,success,9687.44,True,False,False
TXN-000558,2026-03-31,Client_1009,Retail,success,941.32,True,False,False
TXN-000559,2026-04-09,Client_1004,Bank Transfer,success,6165.51,True,False,False
TXN-000560,2026-03-14,Client_1007,Bank Transfer,refunded,4361.51,False,False,True
TXN-000561,2026-01-02,Client_1002,Bank Transfer,success,7493.84,True,False,False
TXN-000562,2026-03-13,Client_1010,Retail,success,3803.78,True,False,False
TXN-000563,2026-03-01,Client_1010,Retail,success,9977.26,True,False,False
TXN-000564,2026-03-03,Client_1002,Bank Transfer,success,9621.11,True,False,False
TXN-000565,2026-01-15,Client_1003,Bank Transfer,success,4607.79,True,False,False
TXN-000566,2026-01-27,Client_1009,Subscription,success,1066.47,True,False,False
TXN-000567,2026-04-03,Client_1008,Bank Transfer,success,542.36,True,False,False
TXN-000568,2026-04-01,Client_1002,E-commerce,success,6514.9,True,False,False
TXN-000569,2026-03-28,Client_1003,Bills Payment,success,5563.91,True,False,False
TXN-000570,2026-02-12,Client_1009,Subscription,failed,2395.37,False,True,False
TXN-000571,2026-02-21,Client_1003,Bills Payment,success,4378.13,True,False,False
TXN-000572,2026-01-04,Client_1010,Bills Payment,success,4352.57,True,False,False
TXN-000573,2026-01-01,Client_1004,Bills Payment,success,7067.22,True,False,False
