transaction_id,transaction_date,client_id,category,status,amount
TXN-000423,2026-04-09,Client_1005,Retail,success,9577.64
TXN-000424,2026-02-05,Client_1009,Bank Transfer,success,9731.82
TXN-000425,2026-02-08,Client_1005,Bills Payment,success,4941.13
TXN-000426,2026-03-03,Client_1006,Retail,failed,7974.51
TXN-000427,2026-02-05,Client_1005,E-commerce,success,5477.59
TXN-000428,2026-04-25,Client_1007,Bank Transfer,failed,8065.7
TXN-000429,2026-02-07,Client_1001,Bank Transfer,failed,882.39
TXN-000430,2026-04-29,Client_1008,Bank Transfer,success,2218.47
TXN-000431,2026-04-16,Client_1009,Bank Transfer,failed,6992.1
TXN-000432,2026-01-18,Client_1002,Retail,success,2468.89
TXN-000433,2026-01-07,Client_1009,Bills Payment,success,619.66
TXN-000434,2026-02-22,Client_1006,Subscription,success,7730.58
TXN-000435,2026-01-01,Client_1009,Bills Payment,success,9356.82
TXN-000436,2026-04-23,Client_1008,Subscription,success,7583.52
TXN-000437,2026-02-06,Client_1006,Bank Transfer,success,9088.58
TXN-000438,2026-01-12,Client_1010,Bills Payment,success,7258.87
TXN-000439,2026-04-30,Client_1001,Bills Payment,success,8392.29
TXN-000440,2026-04-30,Client_1001,Subscription,success,1944.49
TXN-000441,2026-04-06,Client_1005,E-commerce,success,5722.82
TXN-000442,2026-01-14,Client_1006,Bank Transfer,success,6448.99
TXN-000443,2026-03-09,Client_1008,Bills Payment,success,4733.41
TXN-000444,2026-01-25,Client_1002,Bank Transfer,success,4643.25
TXN-000445,2026-02-02,Client_1003,E-commerce,success,7928.6
TXN-000446,2026-03-14,Client_1004,Bills Payment,success,6423.39
TXN-000447,2026-02-21,Client_1007,Retail,success,4068.25
TXN-000448,2026-01-13,Client_1003,Bills Payment,success,9364.67
TXN-000449,2026-01-01,Client_1005,Subscription,success,7562.19
TXN-000450,2026-02-12,Client_1005,Retail,success,213.21
TXN-000451,2026-03-25,Client_1006,Bills Payment,success,1270.43
TXN-000452,2026-02-09,Client_1003,Subscription,success,9238.75
TXN-000453,2026-04-24,Client_1005,E-commerce,success,9412.29
TXN-000454,2026-02-17,Client_1010,Bills Payment,success,1422.33
TXN-000455,2026-01-20,Client_1008,Retail,success,7049.21
TXN-000456,2026-04-27,Client_1008,Retail,success,8273.47
TXN-000457,2026-04-08,Client_1004,Retail,success,910.52
TXN-000458,2026-02-27,Client_1009,Bank Transfer,success,5685.27
TXN-000459,2026-01-08,Client_1009,Retail,success,5412.94
TXN-000460,2026-01-22,Client_1006,Retail,success,6834.92
TXN-000461,2026-04-02,Client_1010,Subscription,success,5152.72
TXN-000462,2026-04-14,Client_1001,Subscription,success,4212.7
TXN-000463,2026-03-14,Client_1001,Retail,success,8088.46
TXN-000464,2026-04-03,Client_1001,Subscription,success,129.85
TXN-000465,2026-01-28,Client_1010,E-commerce,success,3510.84
TXN-000466,2026-01-09,Client_1009,E-commerce,failed,783.29
TXN-000467,2026-04-30,Client_1008,E-commerce,success,1881.82
TXN-000468,2026-01-18,Client_1007,Bank Transfer,refunded,3886.55
TXN-000469,2026-04-22,Client_1007,Subscription,success,9645.03
TXN-000470,2026-04-22,Client_1009,Bills Payment,success,3542.92
TXN-000471,2026-01-23,Client_1009,Subscription,success,7305.8
TXN-000472,2026-01-29,Client_1001,E-commerce,refunded,4683.74
TXN-000473,2026-04-03,Client_1009,Subscription,success,8251.27
TXN-000474,2026-02-01,Client_1008,Bank Transfer,success,1965.96
TXN-000475,2026-04-23,Client_1002,E-commerce,success,4250.48
TXN-000476,2026-04-09,Client_1001,Bills Payment,success,1098.88
TXN-000477,2026-01-05,Client_1008,Retail,success,8734.9
TXN-000478,2026-02-01,Client_1001,Subscription,success,5443.62
TXN-000479,2026-04-07,Client_1001,Bills Payment,success,2963.71
TXN-000480,2026-04-15,Client_1010,Bank Transfer,success,7748.13
TXN-000481,2026-04-15,Client_1006,Bills Payment,success,1518.28
TXN-000482,2026-03-26,Client_1009,Bills Payment,success,2824.02
TXN-000483,2026-03-13,Client_1010,Bills Payment,success,4329.29
TXN-000484,2026-03-05,Client_1001,Bank Transfer,failed,6746.29
TXN-000485,2026-04-11,Client_1009,Bank Transfer,success,4141.77
TXN-000486,2026-02-08,Client_1007,Bills Payment,success,4787.84
TXN-000487,2026-04-19,Client_1004,Bank Transfer,success,1529.08
TXN-000488,2026-03-01,Client_1001,Retail,success,4223.43
TXN-000489,2026-03-09,Client_1003,Subscription,success,2113.03
TXN-000490,2026-03-24,Client_1002,Subscription,success,1015.39
TXN-000491,2026-04-03,Client_1004,E-commerce,success,6769.35
TXN-000492,2026-03-19,Client_1001,E-commerce,success,7640.79
TXN-000493,2026-04-03,Client_1009,Bills Payment,success,8707.79
TXN-000494,2026-02-12,Client_1005,E-commerce,success,1981.23
TXN-000495,2026-04-05,Client_1002,Subscription,failed,6986.7
TXN-000496,2026-04-01,Client_1004,Subscription,failed,5565.58
TXN-000497,2026-04-10,Client_1005,Subscription,success,6522.34
TXN-000498,2026-02-09,Client_1005,Bank Transfer,success,5023.05
TXN-000499,2026-01-13,Client_1008,Bank Transfer,failed,3769.98
TXN-000500,2026-02-22,Client_1001,Retail,success,7438.4
TXN-000501,2026-01-03,Client_1005,Retail,failed,5833.51
TXN-000502,2026-02-23,Client_1005,Bills Payment,success,2377.18
TXN-000503,2026-03-14,Client_1004,Subscription,success,9440.3
TXN-000504,2026-02-13,Client_1005,Subscription,refunded,6452.78
TXN-000505,2026-03-04,Client_1008,Bills Payment,success,3586.54
TXN-000506,2026-01-18,Client_1009,Subscription,success,8904.71
TXN-000507,2026-03-24,Client_1001,Retail,success,8482.3
TXN-000508,2026-04-15,Client_1001,E-commerce,success,8441.19
TXN-000509,2026-01-30,Client_1002,Bills Payment,success,5106.76
TXN-000510,2026-02-17,Client_1001,Retail,success,9345.65
TXN-000511,2026-04-27,Client_1008,Subscription,success,5368.9
TXN-000512,2026-02-22,Client_1001,E-commerce,success,2819.93
TXN-000513,2026-02-06,Client_1001,Retail,success,6772.93
TXN-000514,2026-04-14,Client_1003,E-commerce,failed,5291.42
TXN-000515,2026-01-31,Client_1004,Retail,success,8170.62
TXN-000516,2026-02-04,Client_1007,E-commerce,success,4119.67
TXN-000517,2026-03-14,Client_1004,Bills Payment,success,8297.81
TXN-000518,2026-01-11,Client_1001,E-commerce,success,3833.98
TXN-000519,2026-03-02,Client_1001,E-commerce,success,918.59
TXN-000520,2026-04-19,Client_1007,Bank Transfer,success,8593.81
TXN-000521,2026-01-13,Client_1009,E-commerce,success,9022.6
TXN-000522,2026-03-30,Client_1010,Subscription,success,9249.18
TXN-000523,2026-03-29,Client_1005,Retail,success,425.73
TXN-000524,2026-04-29,Client_1006,E-commerce,refunded,5911.66
TXN-000525,2026-04-07,Client_1007,E-commerce,success,5683.19
TXN-000526,2026-03-14,Client_1007,Retail,success,7580.53
TXN-000527,2026-01-18,Client_1002,Retail,success,3524.01
TXN-000528,2026-01-13,Client_1007,Bills Payment,success,3471.87
TXN-000529,2026-04-09,Client_1010,Retail,success,7758.19
TXN-000530,2026-01-04,Client_1005,Subscription,success,3622.53
TXN-000531,2026-02-18,Client_1007,Bills Payment,success,6640.65
TXN-000532,2026-01-11,Client_1010,Bank Transfer,success,7159.77
TXN-000533,2026-01-11,Client_1005,Bills Payment,success,7860.51
TXN-000534,2026-01-20,Client_1007,Bank Transfer,success,1006.05
TXN-000535,2026-02-09,Client_1008,Bank Transfer,success,1112.09
TXN-000536,2026-01-12,Client_1003,Subscription,success,5591.93
TXN-000537,2026-02-22,Client_1002,E-commerce,success,5586.78
TXN-000538,2026-03-18,Client_1010,Bank Transfer,success,222.17
TXN-000539,2026-02-22,Client_1007,E-commerce,success,5639.41
TXN-000540,2026-02-01,Client_1010,Retail,success,3869.25
TXN-000541,2026-01-18,Client_1005,Bank Transfer,success,1544.75
TXN-000542,2026-01-22,Client_1007,Bank Transfer,success,4893.89
TXN-000543,2026-01-10,Client_1006,Bank Transfer,failed,7236.9
TXN-000544,2026-03-05,Client_1010,Retail,success,1159.03
TXN-000545,2026-02-08,Client_1001,Subscription,success,6239.9
TXN-000546,2026-04-13,Client_1006,Subscription,success,8173.21
TXN-000547,2026-04-21,Client_1010,Bills Payment,success,6071.79
TXN-000548,2026-03-30,Client_1004,Subscription,success,9649.29
TXN-000549,2026-02-10,Client_1005,Subscription,refunded,7841.55
TXN-000550,2026-02-11,Client_1007,Bank Transfer,success,3990.06
TXN-000551,2026-01-15,Client_1010,Bills Payment,success,5501.73
TXN-000552,2026-03-29,Client_1009,E-commerce,failed,4670.06
TXN-000553,2026-04-01,Client_1004,Subscription,success,8329.69
TXN-000554,2026-01-09,Client_1007,Subscription,success,3098.04
TXN-000555,2026-02-02,Client_1003,Subscription,success,832.25
TXN-000556,2026-03-18,Client_1008,Retail,success,5115.47
TXN-000557,2026-04-28,Client_1007,Retail,success,9687.44
TXN-000558,2026-03-31,Client_1009,Retail,success,941.32
TXN-000559,2026-04-09,Client_1004,Bank Transfer,success,6165.51
TXN-000560,2026-03-14,Client_1007,Bank Transfer,refunded,4361.51
TXN-000561,2026-01-02,Client_1002,Bank Transfer,success,7493.84
TXN-000562,2026-03-13,Client_1010,Retail,success,3803.78
TXN-000563,2026-03-01,Client_1010,Retail,success,9977.26
TXN-000564,2026-03-03,Client_1002,Bank Transfer,success,9621.11
TXN-000565,2026-01-15,Client_1003,Bank Transfer,success,4607.79
TXN-000566,2026-01-27,Client_1009,Subscription,success,1066.47
TXN-000567,2026-04-03,Client_1008,Bank Transfer,success,542.36
TXN-000568,2026-04-01,Client_1002,E-commerce,success,6514.9
TXN-000569,2026-03-28,Client_1003,Bills Payment,success,5563.91
TXN-000570,2026-02-12,Client_1009,Subscription,failed,2395.37
TXN-000571,2026-02-21,Client_1003,Bills Payment,success,4378.13
TXN-000572,2026-01-04,Client_1010,Bills Payment,success,4352.57
TXN-000573,2026-01-01,Client_1004,Bills Payment,success,7067.22
TXN-000574,2026-04-12,Client_1002,Retail,success,8732.6
TXN-000575,2026-01-24,Client_1006,Bank Transfer,success,1228.15
TXN-000576,2026-03-27,Client_1008,Retail,refunded,3202.7
TXN-000577,2026-02-19,Client_1010,Subscription,success,3544.45
TXN-000578,2026-04-19,Client_1008,Retail,success,6768.53
TXN-000579,2026-04-13,Client_1005,Retail,success,6753.89
TXN-000580,2026-02-10,Client_1002,Bills Payment,success,1912.14
TXN-000581,2026-03-30,Client_1003,Retail,success,6004.62
TXN-000582,2026-03-15,Client_1007,Subscription,success,6391.47
TXN-000583,2026-03-30,Client_1003,Retail,success,2959.46
TXN-000584,2026-01-24,Client_1006,Subscription,success,8668.67
TXN-000585,2026-01-02,Client_1008,Bills Payment,success,3901.05
TXN-000586,2026-03-13,Client_1009,Subscription,success,4968.09
TXN-000587,2026-04-01,Client_1008,Subscription,success,5697.44
TXN-000588,2026-04-12,Client_1004,Bank Transfer,success,2325.95
TXN-000589,2026-02-06,Client_1003,Subscription,success,7748.22
TXN-000590,2026-03-05,Client_1009,Retail,success,1230.65
TXN-000591,2026-04-10,Client_1009,Bank Transfer,success,7592.18
TXN-000592,2026-04-08,Client_1008,Retail,success,4309.03
TXN-000593,2026-04-05,Client_1004,Bank Transfer,success,419.08
TXN-000594,2026-02-03,Client_1006,E-commerce,success,9940.18
TXN-000595,2026-04-10,Client_1004,Bills Payment,success,5920.45
TXN-000596,2026-02-14,Client_1010,Subscription,success,1478.43
TXN-000597,2026-01-27,Client_1004,E-commerce,success,5369.58
TXN-000598,2026-03-18,Client_1009,Bills Payment,success,7070.13
TXN-000599,2026-02-07,Client_1010,Bank Transfer,failed,5192.71
TXN-000600,2026-04-26,Client_1002,Bills Payment,refunded,7878.34
TXN-000601,2026-04-28,Client_1001,Bank Transfer,success,1356.19
TXN-000602,2026-04-21,Client_1003,Bills Payment,success,3288.76
TXN-000603,2026-02-01,Client_1007,Subscription,success,6360.78
TXN-000604,2026-03-22,Client_1007,Subscription,success,6372.91
TXN-000605,2026-04-23,Client_1002,Subscription,success,2854.43
TXN-000606,2026-04-30,Client_1006,Subscription,failed,3340.16
TXN-000607,2026-01-01,Client_1002,Subscription,success,7003.16
TXN-000608,2026-04-19,Client_1002,Retail,success,9684.47
TXN-000609,2026-04-16,Client_1004,Subscription,success,8300.6
TXN-000610,2026-02-13,Client_1009,Retail,success,8538.98
TXN-000611,2026-04-11,Client_1006,E-commerce,success,6299.18
TXN-000612,2026-04-18,Client_1008,E-commerce,success,8590.75
TXN-000613,2026-02-26,Client_1008,E-commerce,refunded,4335.21
TXN-000614,2026-03-30,Client_1003,Bank Transfer,success,9333.98
TXN-000615,2026-02-05,Client_1002,Bank Transfer,success,3781.25
TXN-000616,2026-04-26,Client_1003,E-commerce,success,3124.54
TXN-000617,2026-03-31,Client_1004,Subscription,success,7066.61
TXN-000618,2026-01-01,Client_1004,Subscription,success,5977.43
TXN-000619,2026-03-08,Client_1008,E-commerce,success,3501.38
TXN-000620,2026-01-16,Client_1007,Bills Payment,success,2366.57
TXN-000621,2026-01-12,Client_1002,E-commerce,success,8821.79
TXN-000622,2026-01-18,Client_1007,Bills Payment,success,6803.66
TXN-000623,2026-01-09,Client_1009,Retail,success,6535.2
TXN-000624,2026-02-26,Client_1006,Bills Payment,success,1598.6
TXN-000625,2026-02-22,Client_1010,Subscription,success,958.21
TXN-000626,2026-01-13,Client_1003,E-commerce,success,3901.92
TXN-000627,2026-02-24,Client_1006,Bills Payment,success,6481.74
TXN-000628,2026-02-01,Client_1009,Retail,success,6115.17
TXN-000629,2026-04-10,Client_1001,Bank Transfer,success,6108.58
TXN-000630,2026-01-25,Client_1007,Bank Transfer,success,7859.64
TXN-000631,2026-04-12,Client_1004,Subscription,success,2486.71
TXN-000632,2026-03-23,Client_1010,E-commerce,success,9779.2
TXN-000633,2026-02-16,Client_1006,Bills Payment,success,8405.84
TXN-000634,2026-02-23,Client_1006,Retail,success,7650.99
TXN-000635,2026-04-09,Client_1002,E-commerce,success,236.55
TXN-000636,2026-01-28,Client_1001,E-commerce,failed,4039.95
TXN-000637,2026-02-06,Client_1009,Subscription,success,4082.55
TXN-000638,2026-03-23,Client_1009,Retail,success,2846.93
TXN-000639,2026-02-09,Client_1002,Retail,failed,9745.7
TXN-000640,2026-01-20,Client_1009,Bank Transfer,success,6379.51
TXN-000641,2026-04-17,Client_1002,Bank Transfer,success,7326.59
TXN-000642,2026-04-19,Client_1004,E-commerce,success,9253.81
TXN-000643,2026-01-15,Client_1008,Retail,success,3161.97
TXN-000644,2026-04-05,Client_1003,E-commerce,success,1458.4
TXN-000645,2026-01-02,Client_1003,Subscription,failed,5277.75
TXN-000646,2026-04-11,Client_1005,Bills Payment,success,7522.79
TXN-000647,2026-04-22,Client_1005,E-commerce,success,390.63
TXN-000648,2026-04-14,Client_1007,Bank Transfer,success,2703.2
TXN-000649,2026-03-15,Client_1002,Subscription,success,3665.23
TXN-000650,2026-03-05,Client_1010,Bills Payment,success,2625.65
TXN-000651,2026-01-14,Client_1010,E-commerce,success,5137.37
TXN-000652,2026-01-06,Client_1001,Bills Payment,success,3703.37
TXN-000653,2026-04-28,Client_1003,Bills Payment,failed,8589.1
TXN-000654,2026-03-12,Client_1007,Bills Payment,success,4220.94
TXN-000655,2026-04-03,Client_1006,Bank Transfer,success,5758.21
TXN-000656,2026-01-16,Client_1009,E-commerce,success,8062.95
TXN-000657,2026-01-06,Client_1007,E-commerce,success,8673.72
TXN-000658,2026-04-10,Client_1005,Bank Transfer,success,4621.79
TXN-000659,2026-02-17,Client_1004,Bank Transfer,success,3108.7
TXN-000660,2026-03-21,Client_1004,Subscription,success,9721.39
TXN-000661,2026-04-09,Client_1004,Retail,success,2526.76
TXN-000662,2026-01-01,Client_1007,E-commerce,success,3529.59
TXN-000663,2026-04-18,Client_1001,Bank Transfer,success,6607.31
TXN-000664,2026-04-19,Client_1005,E-commerce,success,9832.85
TXN-000665,2026-02-23,Client_1008,E-commerce,refunded,1509.5
TXN-000666,2026-02-05,Client_1002,E-commerce,failed,8983.15
TXN-000667,2026-03-08,Client_1007,Bank Transfer,success,7504.2
TXN-000668,2026-03-16,Client_1002,Retail,success,8217.63
TXN-000669,2026-01-10,Client_1010,Retail,success,6658.19
TXN-000670,2026-01-17,Client_1004,Bank Transfer,success,3218.59
TXN-000671,2026-04-13,Client_1007,Bank Transfer,success,2792.36
TXN-000672,2026-01-10,Client_1004,Bills Payment,success,5888.61
TXN-000673,2026-01-20,Client_1002,Bills Payment,success,3208.93
TXN-000674,2026-01-16,Client_1009,Bank Transfer,refunded,2155.6
TXN-000675,2026-02-09,Client_1008,Bank Transfer,success,995.17
TXN-000676,2026-04-14,Client_1005,Retail,success,8375.66
TXN-000677,2026-02-11,Client_1003,E-commerce,success,9687.16
TXN-000678,2026-02-20,Client_1009,E-commerce,success,2675.65
TXN-000679,2026-01-23,Client_1001,Subscription,success,5603.94
TXN-000680,2026-03-12,Client_1004,E-commerce,success,8058.58
TXN-000681,2026-01-18,Client_1002,E-commerce,success,7831.5
TXN-000682,2026-01-29,Client_1003,Bills Payment,success,3785.17
TXN-000683,2026-03-22,Client_1002,Retail,success,9182.54
TXN-000684,2026-01-10,Client_1001,E-commerce,success,6495.27
TXN-000685,2026-04-14,Client_1003,E-commerce,failed,8310.63
TXN-000686,2026-02-12,Client_1002,E-commerce,failed,601.31
TXN-000687,2026-04-29,Client_1010,Subscription,success,4010.49
TXN-000688,2026-01-04,Client_1007,Subscription,success,2225.69
TXN-000689,2026-01-24,Client_1005,Bank Transfer,success,1571.45
TXN-000690,2026-03-20,Client_1010,Retail,success,3021.54
TXN-000691,2026-02-22,Client_1009,Subscription,success,2869.78
TXN-000692,2026-01-18,Client_1007,Bills Payment,success,7992.26
TXN-000693,2026-02-01,Client_1009,E-commerce,refunded,7840.97
TXN-000694,2026-02-15,Client_1008,Retail,success,3505.94
TXN-000695,2026-03-14,Client_1009,Bank Transfer,success,1880.18
TXN-000696,2026-02-10,Client_1010,Bills Payment,success,8125.82
TXN-000697,2026-02-05,Client_1001,Subscription,success,7691.74
TXN-000698,2026-01-30,Client_1003,E-commerce,success,2487.41
TXN-000699,2026-03-10,Client_1001,Bills Payment,success,9828.38
TXN-000700,2026-02-19,Client_1006,Bills Payment,success,5965.94
TXN-000701,2026-04-14,Client_1006,Retail,success,7035.55
TXN-000702,2026-03-14,Client_1010,Bills Payment,success,1963.51
TXN-000703,2026-04-14,Client_1008,Retail,success,4955.32
TXN-000704,2026-01-12,Client_1001,Bills Payment,success,297.29
TXN-000705,2026-03-03,Client_1001,Bank Transfer,failed,2094.5
TXN-000706,2026-01-17,Client_1006,Bills Payment,failed,8458.41
TXN-000707,2026-02-11,Client_1001,E-commerce,success,7076.49
TXN-000708,2026-01-19,Client_1002,Retail,success,9609.53
TXN-000709,2026-02-17,Client_1007,Retail,success,3087.48
TXN-000710,2026-01-18,Client_1003,Subscription,success,9610.55
TXN-000711,2026-03-25,Client_1006,Bills Payment,success,5663.58
TXN-000712,2026-04-24,Client_1010,Bank Transfer,success,5930.61
TXN-000713,2026-01-23,Client_1007,Bank Transfer,success,3015.72
TXN-000714,2026-01-23,Client_1001,Retail,success,9943.4
TXN-000715,2026-03-14,Client_1001,Bills Payment,success,9218.28
TXN-000716,2026-03-20,Client_1004,Retail,success,5012.23
TXN-000717,2026-02-12,Client_1002,Bills Payment,success,3263.23
TXN-000718,2026-03-23,Client_1002,Bank Transfer,success,2725.6
TXN-000719,2026-02-01,Client_1002,Bank Transfer,success,1169.54
TXN-000720,2026-01-01,Client_1001,Subscription,success,4254.57
TXN-000721,2026-01-22,Client_1007,Subscription,failed,3577.19
TXN-000722,2026-02-18,Client_1002,Subscription,success,5822.75
TXN-000723,2026-04-08,Client_1004,Bills Payment,success,8012.03
TXN-000724,2026-01-05,Client_1005,E-commerce,success,9521.46
TXN-000725,2026-01-10,Client_1006,Bills Payment,failed,1692.95
TXN-000726,2026-01-10,Client_1009,E-commerce,success,9854.23
TXN-000727,2026-04-25,Client_1008,E-commerce,success,6570.99
TXN-000728,2026-03-19,Client_1007,Bills Payment,success,3377.84
TXN-000729,2026-01-25,Client_1007,Retail,success,7326.74
TXN-000730,2026-02-03,Client_1005,Bank Transfer,success,591.39
TXN-000731,2026-03-15,Client_1009,Subscription,success,3672.21
